eps1         u           sigma3       sigma3'      sigma1        sigma1'      p             q
20.5092     626.6656     699.3052      72.6397     793.1093     166.4437     103.9077     93.8041
20.5157     626.6656     699.3052      72.6397     793.1192     166.4536     103.9110     93.8140
20.5228     626.6170     699.1919      72.5749     792.9799     166.3630     103.8376     93.7881
20.5300     626.5846     699.3214      72.7368     793.0486     166.4640     103.9792     93.7272
20.5351     626.6332     699.2081      72.5749     792.9118     166.2786     103.8094     93.7037
20.5400     626.6170     699.3214      72.7044     792.9671     166.3501     103.9197     93.6457
20.5449     626.6656     699.2566      72.5911     792.9314     166.2658     103.8160     93.6747
20.5493     626.6494     699.2242      72.5749     792.8590     166.2096     103.7864     93.6347
20.5548     626.6170     699.2242      72.6073     792.8350     166.2180     103.8108     93.6107
20.5599     626.5522     699.2890      72.7368     792.8589     166.3067     103.9268     93.5699
20.5668     626.6008     699.1919      72.5911     792.7187     166.1178     103.7666     93.5268
20.5726     626.6494     699.2242      72.5749     792.7268     166.0774     103.7424     93.5025
20.5786     626.6332     699.1919      72.5587     792.6699     166.0367     103.7180     93.4781
20.5852     626.6656     699.2566      72.5911     792.7792     166.1137     103.7653     93.5226
20.5937     626.5846     699.2242      72.6396     792.7369     166.1523     103.8105     93.5126
20.5990     626.6818     699.2081      72.5263     792.6795     165.9978     103.6835     93.4715
20.6057     626.6170     699.1433      72.5263     792.5720     165.9550     103.6692     93.4287
20.6103     626.6332     699.2566      72.6235     792.6800     166.0468     103.7646     93.4234
20.6146     626.6494     699.2566      72.6073     792.5878     165.9384     103.7176     93.3311
20.6186     626.6332     699.2404      72.6073     792.6365     166.0033     103.7393     93.3961
20.6223     626.6494     699.2566      72.6073     792.7007     166.0513     103.7553     93.4441
20.6263     626.6979     699.2081      72.5101     792.6300     165.9320     103.6508     93.4219
20.6299     626.7141     699.2081      72.4939     792.5735     165.8593     103.6157     93.3654
20.6328     626.6008     699.2404      72.6396     792.6199     166.0191     103.7661     93.3794
20.6363     626.7141     699.2242      72.5101     792.5822     165.8680     103.6294     93.3579
20.6407     626.6656     699.2566      72.5911     792.6268     165.9612     103.7145     93.3701
20.6455     626.6979     699.2404      72.5425     792.6049     165.9070     103.6640     93.3645
20.6502     626.6494     699.2566      72.6073     792.6156     165.9662     103.7269     93.3589
20.6548     626.6979     699.2890      72.5911     792.5903     165.8923     103.6915     93.3012
20.6617     626.6494     699.2404      72.5911     792.5510     165.9016     103.6946     93.3106
20.6680     626.7141     699.2728      72.5587     792.5237     165.8096     103.6423     93.2509
20.6733     626.7303     699.1919      72.4615     792.4365     165.7062     103.5431     93.2447
20.6789     626.7303     699.2081      72.4777     792.4984     165.7681     103.5745     93.2904
20.6847     626.7141     699.2404      72.5263     792.5066     165.7925     103.6150     93.2662
20.6905     626.6818     699.2404      72.5587     792.4998     165.8180     103.6451     93.2593
20.6970     626.7141     699.2728      72.5587     792.4896     165.7755     103.6310     93.2168
20.7042     626.6656     699.2404      72.5749     792.4140     165.7484     103.6327     93.1735
20.7111     626.6818     699.2242      72.5425     792.4071     165.7253     103.6034     93.1828
20.7184     626.6979     699.2728      72.5749     792.4123     165.7144     103.6214     93.1395
20.7239     626.7465     699.2728      72.5263     792.4233     165.6768     103.5765     93.1504
20.7296     626.7303     699.3214      72.5911     792.3955     165.6652     103.6158     93.0741
20.7352     626.7141     699.2404      72.5263     792.3602     165.6461     103.5662     93.1198
20.7409     626.7303     699.2566      72.5263     792.4045     165.6741     103.5756     93.1478
20.7477     626.6656     699.1919      72.5263     792.2621     165.5965     103.5497     93.0702
20.7537     626.6818     699.1919      72.5101     792.2550     165.5732     103.5311     93.0631
20.7593     626.6170     699.1919      72.5749     792.1963     165.5793     103.5763     93.0045
20.7640     626.6656     699.1919      72.5263     792.1908     165.5252     103.5259     92.9989
20.7687     626.7789     699.2242      72.4454     792.1655     165.3866     103.4258     92.9412
20.7734     626.6979     699.2404      72.5425     792.2457     165.5478     103.5443     93.0053
20.7799     626.6818     699.2404      72.5587     792.1859     165.5042     103.5405     92.9455
20.7860     626.7141     699.2404      72.5263     792.1961     165.4820     103.5115     92.9557
20.7927     626.7141     699.2728      72.5587     792.1685     165.4543     103.5239     92.8956
20.7985     626.6979     699.1757      72.4777     792.0297     165.3317     103.4291     92.8540
20.8029     626.7141     699.2242      72.5101     792.0558     165.3416     103.4539     92.8315
20.8071     626.7303     699.2404      72.5101     792.1192     165.3889     103.4697     92.8787
20.8107     626.7303     699.2081      72.4777     792.0652     165.3348     103.4301     92.8571
20.8148     626.6979     699.2404      72.5425     792.1449     165.4469     103.5106     92.9044
20.8193     626.7951     699.2404      72.4454     792.0875     165.2924     103.3944     92.8470
20.8235     626.7303     699.2081      72.4777     792.0676     165.3373     103.4309     92.8595
20.8275     626.6494     699.1919      72.5425     791.9771     165.3278     103.4709     92.7853
20.8321     626.6979     699.2242      72.5263     791.9693     165.2714     103.4413     92.7451
20.8363     626.6494     699.1433      72.4939     791.8834     165.2341     103.4073     92.7402
20.8410     626.6818     699.1757      72.4939     791.9104     165.2286     103.4055     92.7347
20.8463     626.7789     699.2081      72.4292     791.9540     165.1751     103.3445     92.7459
20.8531     626.7789     699.2728      72.4939     792.0802     165.3013     103.4297     92.8074
20.8578     626.7303     699.2566      72.5263     791.9890     165.2587     103.4371     92.7324
20.8624     626.7627     699.2728      72.5101     791.9825     165.2198     103.4134     92.7097
20.8674     626.7303     699.1757      72.4453     791.8968     165.1665     103.3524     92.7212
20.8731     626.8275     699.2242      72.3968     791.9214     165.0939     103.2958     92.6971
20.8778     626.8922     699.2081      72.3158     791.9344     165.0422     103.2246     92.7263
20.8839     626.7951     699.3052      72.5101     792.0244     165.2293     103.4165     92.7192
20.8906     626.8437     699.2728      72.4292     791.9320     165.0883     103.3156     92.6592
20.8959     626.8760     699.2728      72.3968     791.9780     165.1020     103.2985     92.7052
20.9029     626.8113     699.2890      72.4778     791.9339     165.1226     103.3594     92.6448
20.9086     626.7627     699.1919      72.4292     791.8127     165.0500     103.3028     92.6208
20.9140     626.8275     699.3052      72.4778     791.9196     165.0922     103.3492     92.6144
20.9193     626.7789     699.2404      72.4616     791.8313     165.0524     103.3252     92.5909
20.9245     626.7789     699.2242      72.4454     791.8090     165.0301     103.3069     92.5847
20.9304     626.7789     699.2242      72.4454     791.8021     165.0232     103.3047     92.5779
20.9340     626.7951     699.2404      72.4454     791.7967     165.0016     103.2975     92.5563
20.9393     626.7789     699.2081      72.4292     791.7234     164.9445     103.2676     92.5154
20.9442     626.8275     699.2081      72.3806     791.7350     164.9076     103.2229     92.5270
20.9484     626.8437     699.2890      72.4454     791.7937     164.9501     103.2803     92.5047
20.9530     626.7627     699.2404      72.4777     791.7572     164.9945     103.3166     92.5167
20.9581     626.8113     699.1919      72.3806     791.6679     164.8566     103.2059     92.4760
20.9631     626.7789     699.1919      72.4130     791.6273     164.8484     103.2248     92.4354
20.9695     626.8113     699.2566      72.4454     791.7193     164.9080     103.2662     92.4626
20.9759     626.7465     699.1595      72.4130     791.6147     164.8682     103.2314     92.4552
20.9828     626.7465     699.2081      72.4615     791.5858     164.8392     103.2541     92.3777
20.9900     626.8598     699.1919      72.3320     791.5959     164.7360     103.1334     92.4040
20.9976     626.7141     699.1595      72.4453     791.5372     164.8231     103.2379     92.3777
21.0038     626.7303     699.2081      72.4777     791.5613     164.8309     103.2621     92.3532
21.0098     626.7627     699.2404      72.4777     791.5519     164.7892     103.2482     92.3114
21.0152     626.7141     699.2242      72.5101     791.5468     164.8326     103.2843     92.3225
21.0201     626.7303     699.2081      72.4777     791.5075     164.7772     103.2442     92.2994
21.0246     626.7951     699.2404      72.4454     791.4999     164.7048     103.1985     92.2595
21.0300     626.8437     699.1757      72.3320     791.4636     164.6199     103.0946     92.2879
21.0362     626.7627     699.1595      72.3968     791.4401     164.6774     103.1570     92.2806
21.0423     626.7627     699.2242      72.4615     791.4804     164.7177     103.2136     92.2562
21.0469     626.7627     699.2081      72.4453     791.4242     164.6615     103.1841     92.2161
21.0531     626.7789     699.2404      72.4616     791.4493     164.6704     103.1978     92.2089
21.0577     626.7789     699.2404      72.4616     791.4266     164.6477     103.1903     92.1861
21.0636     626.7465     699.1757      72.4291     791.3376     164.5911     103.1498     92.1619
21.0682     626.7627     699.2081      72.4453     791.3473     164.5846     103.1584     92.1392
21.0731     626.8760     699.2404      72.3644     791.3739     164.4979     103.0756     92.1335
